HPO ID,term_name,IC
HP:0000413,Atresia of the external auditory canal,6.663368846186476
HP:0000414,Bulbous nose,7.560332836945242
HP:0000415,Abnormality of the choanae,5.275443192524874
HP:0000417,Slender nose,10.217957697864113
HP:0000418,Narrow nasal ridge,8.311067102255596
HP:0000419,Abnormality of the nasal septum,7.825640275085353
HP:0000420,Short nasal septum,11.217957697864112
HP:0000421,Epistaxis,9.276245777600526
HP:0000422,Abnormal nasal bridge morphology,2.205333158999055
HP:0000426,Prominent nasal bridge,4.510598565783231
HP:0000429,Abnormality of the nasal alae,2.8648108723660313
HP:0000430,Underdeveloped nasal alae,9.964480531258058
HP:0000431,Wide nasal bridge,3.060610762501271
HP:0000433,Abnormal nasal mucosa morphology,6.263761387477239
HP:0000434,Nasal mucosa telangiectasia,21.823014820912295
HP:0000436,Abnormality of the nasal tip,3.834253405390062
HP:0000437,Depressed nasal tip,7.574101508089388
HP:0000444,Convex nasal ridge,6.130494856613775
HP:0000445,Wide nose,5.476490711462968
HP:0000446,Narrow nasal bridge,6.517517979723021
HP:0000447,Pear-shaped nose,11.217957697864113
HP:0000448,Prominent nose,5.87810769497949
HP:0000451,Triangular nasal tip,11.217957697864112
HP:0000452,Choanal stenosis,7.825640275085354
HP:0000453,Choanal atresia,5.3724676469197385
HP:0000454,Flared nostrils,9.41060277580651
HP:0000455,Broad nasal tip,10.769616398317917
HP:0000456,Bifid nasal tip,8.758526079226817
HP:0000457,Depressed nasal ridge,5.347592978280709
HP:0000458,Anosmia,8.782975774016483
HP:0000460,Narrow nose,7.758526079226818
HP:0000463,Anteverted nares,6.84139637626231
HP:0000464,Abnormality of the neck,2.9535150976375113
HP:0000465,Webbed neck,5.397778735448926
HP:0000466,Limited neck range of motion,8.758526079226815
HP:0000467,Neck muscle weakness,5.808566761726412
HP:0000468,Increased adipose tissue around the neck,25.96143599905192
HP:0000470,Short neck,8.114373772069337
HP:0000471,Gastrointestinal angiodysplasia,17.41936618761106
HP:0000472,Long neck,9.896029602976752
HP:0000473,Torticollis,21.42440370195695
HP:0000474,Thickened nuchal skin fold,13.637206084919638
HP:0000475,Broad neck,7.57410150808939
HP:0000476,Cystic hygroma,6.825640275085354
HP:0000478,Abnormality of the eye,0.7091725357996014
HP:0000479,Abnormal retinal morphology,2.290179735781772
HP:0000480,Retinal coloboma,10.730371349531941
HP:0000481,Abnormal cornea morphology,2.7401994314202263
HP:0000482,Microcornea,5.173563578505661
HP:0000483,Astigmatism,8.208525059599552
HP:0000484,Hyperopic astigmatism,13.943234679825391
HP:0000485,Megalocornea,6.490037243300915
HP:0000486,Strabismus,2.2179576978641142
HP:0000488,Retinopathy,5.3599767027365415
HP:0000490,Deeply set eye,4.430055138472682
HP:0000491,Keratitis,13.976655074148427
HP:0000492,Abnormal eyelid morphology,1.9558628524939345
HP:0000493,Abnormal foveal morphology,6.603247853748906
HP:0000494,Downslanted palpebral fissures,3.2608556563018283
HP:0000495,Recurrent corneal erosions,8.41060277580651
HP:0000496,Abnormality of eye movement,1.5037121801979911
HP:0000497,Globe retraction and deviation on abduction,10.217957697864113
HP:0000498,Blepharitis,14.098021658835856
HP:0000499,Abnormal eyelash morphology,7.248993483416216
HP:0000501,Glaucoma,3.7585260792268165
HP:0000502,Abnormal conjunctiva morphology,4.998789177401951
HP:0000503,Tortuosity of conjunctival vessels,18.378887033606787
HP:0000504,Abnormality of vision,1.8277887416639305
HP:0000505,Visual impairment,2.056825814879808
HP:0000506,Telecanthus,4.979552958539035
HP:0000508,Ptosis,2.736158266198362
HP:0000509,Conjunctivitis,21.37564949773008
HP:0000510,Rod-cone dystrophy,4.417057797943809
HP:0000511,Vertical supranuclear gaze palsy,7.758526079226818
HP:0000512,Abnormal electroretinogram,4.610627384114504
HP:0000514,Slow saccadic eye movements,7.130494856613774
HP:0000517,Abnormal lens morphology,2.6500016224486482
HP:0000518,Cataract,2.6826823212433113
HP:0000519,Developmental cataract,7.502778494787427
HP:0000520,Proptosis,4.2754431925248735
HP:0000522,Alacrima,8.217957697864115
HP:0000523,Subcapsular cataract,6.970030184420529
HP:0000524,Conjunctival telangiectasia,25.541320215666747
HP:0000525,Abnormality iris morphology,6.087867812844105
HP:0000526,Aniridia,19.843476384886674
HP:0000527,Long eyelashes,8.47929110283801
HP:0000528,Anophthalmia,9.906813227585241
HP:0000529,Progressive visual loss,5.545532355892618
HP:0000531,Corneal crystals,13.968920769173888
HP:0000532,Abnormal chorioretinal morphology,10.51245091300271
HP:0000533,Chorioretinal atrophy,12.530829442317565
HP:0000534,Abnormal eyebrow morphology,5.848946926966625
HP:0000537,Epicanthus inversus,8.51751797972302
HP:0000538,Pseudopapilledema,10.632995197142957
HP:0000539,Abnormality of refraction,2.8960296029767516
HP:0000540,Hypermetropia,4.234964123169803
HP:0000541,Retinal detachment,5.545532355892619
HP:0000542,Impaired ocular adduction,11.217957697864115
HP:0000543,Optic disc pallor,4.932555479001865
HP:0000544,External ophthalmoplegia,6.088674680919148
HP:0000545,Myopia,3.595905878407738
HP:0000546,Retinal degeneration,4.063139588812009
HP:0000548,Cone/cone-rod dystrophy,7.3599767027365415
HP:0000549,Abnormal conjugate eye movement,2.169470823871778
HP:0000550,Undetectable electroretinogram,7.517517979723022
HP:0000551,Color vision defect,5.3977787354489255
HP:0000552,Tritanomaly,9.41060277580651
HP:0000553,Abnormal uvea morphology,3.101613736626646
HP:0000554,Uveitis,13.616052230294226
HP:0000555,Leukocoria,12.230825766686149
HP:0000556,Retinal dystrophy,3.7875051461985825
HP:0000557,Buphthalmos,18.192025453424804
HP:0000558,Rieger anomaly,21.717945502802817
HP:0000559,Corneal scarring,13.737317997403572
HP:0000561,Absent eyelashes,16.208823732499425
HP:0000563,Keratoconus,9.107352677115887
HP:0000564,Lacrimal duct atresia,9.89602960297675
HP:0000565,Esotropia,8.342482940008654
HP:0000567,Chorioretinal coloboma,17.008989843690735
HP:0000568,Microphthalmia,7.978548981184156
HP:0000570,Abnormal saccadic eye movements,5.791692943162015
HP:0000571,Hypometric saccades,8.311067102255596
HP:0000572,Visual loss,4.353771553209833
HP:0000573,Retinal hemorrhage,27.915940230307932
HP:0000574,Thick eyebrow,8.044342615925055
HP:0000575,Scotoma,5.86040569324603
HP:0000576,Centrocecal scotoma,8.517517979723022
HP:0000577,Exotropia,9.821472598001362
HP:0000579,Nasolacrimal duct obstruction,7.359976702736541
HP:0000580,Pigmentary retinopathy,4.742224266897716
HP:0000581,Blepharophimosis,4.6865762373478015
HP:0000582,Upslanted palpebral fissure,4.1411421008132825
HP:0000584,Punctate corneal epithelial erosions,6.791692943162015
HP:0000585,Band keratopathy,11.853443551753951
HP:0000586,Shallow orbits,18.67200868332186
HP:0000587,Abnormality of the optic nerve,2.498568876922032
HP:0000588,Optic disc coloboma,11.58582093430227
HP:0000589,Coloboma,4.423541831514008
HP:0000590,Progressive external ophthalmoplegia,6.932555479001866
HP:0000591,Abnormal sclera morphology,5.335314648502273
HP:0000592,Blue sclerae,5.694395741807101
HP:0000593,Abnormal anterior chamber morphology,6.463070195700646
HP:0000594,Shallow anterior chamber,8.311067102255596
HP:0000597,Ophthalmoparesis,3.974783714391163
HP:0000598,Abnormality of the ear,1.1133589442997451
HP:0000599,Abnormality of the frontal hairline,15.725849674813691
HP:0000600,Abnormality of the pharynx,4.496858509156928
HP:0000601,Hypotelorism,5.32313993455617
HP:0000602,Ophthalmoplegia,4.151868507406341
HP:0000603,Central scotoma,6.632995197142957
HP:0000605,Supranuclear gaze palsy,6.72610460153444
HP:0000606,Abnormality of the periorbital region,4.19558988483566
HP:0000607,Periorbital wrinkles,16.771658013893784
HP:0000608,Macular degeneration,8.82806707521231
HP:0000609,Optic nerve hypoplasia,18.18249713427269
HP:0000610,Abnormal choroid morphology,7.198968807333052
HP:0000612,Iris coloboma,11.478456230417791
HP:0000613,Photophobia,6.9042796786377965
HP:0000614,Abnormal nasolacrimal system morphology,6.240677774364197
HP:0000615,Abnormal pupil morphology,8.908897671798787
HP:0000616,Miosis,8.41060277580651
HP:0000617,Abnormality of ocular smooth pursuit,6.217957697864114
HP:0000618,Blindness,4.114669889452092
HP:0000619,Impaired convergence,12.217957697864113
HP:0000620,Dacryocystitis,8.89602960297675
HP:0000621,Entropion,7.896029602976752
HP:0000622,Blurred vision,6.860405693246031
HP:0000623,Supranuclear ophthalmoplegia,9.896029602976752
HP:0000625,Eyelid coloboma,7.263761387477238
HP:0000627,Posterior embryotoxon,6.335314648502273
HP:0000629,Periorbital fullness,6.240677774364198
HP:0000630,Abnormal retinal artery morphology,23.0835807169816
HP:0000631,Retinal arterial tortuosity,38.45222232399286
HP:0000632,Lacrimation abnormality,5.951171157169213
HP:0000633,Decreased lacrimation,7.694395741807102
HP:0000634,Impaired ocular abduction,10.632995197142957
HP:0000635,Blue irides,9.458236262789221
HP:0000636,Upper eyelid coloboma,9.632995197142957
HP:0000637,Long palpebral fissure,5.842918266517189
HP:0000639,Nystagmus,2.188670470895869
HP:0000640,Gaze-evoked nystagmus,6.791692943162015
HP:0000641,Dysmetric saccades,8.048032696421801
HP:0000642,Red-green dyschromatopsia,9.217957697864115
HP:0000643,Blepharospasm,14.63583077929143
HP:0000646,Amblyopia,5.6180448556769855
HP:0000647,Sclerocornea,6.694395741807101
HP:0000648,Optic atrophy,3.0207410047540617
HP:0000649,Abnormality of visual evoked potentials,6.436597984339454
HP:0000650,Abnormal amplitude of pattern reversal visual evoked potentials,12.217957697864115
HP:0000651,Diplopia,5.8960296029767525
HP:0000652,Lower eyelid coloboma,9.410602775806508
HP:0000653,Sparse eyelashes,13.3014703838325
HP:0000654,Decreased light- and dark-adapted electroretinogram amplitude,8.130494856613774
HP:0000656,Ectropion,6.335314648502273
HP:0000657,Oculomotor apraxia,11.72415250287508
HP:0000658,Eyelid apraxia,18.746259640590985
HP:0000659,Peters anomaly,7.896029602976752
HP:0000660,Lipemia retinalis,15.30008337421815
HP:0000661,Palpebral fissure narrowing on adduction,11.217957697864112
HP:0000662,Nyctalopia,4.6180448556769855
HP:0000664,Synophrys,11.101676370936808
HP:0000666,Horizontal nystagmus,5.951171157169212
HP:0000667,Phthisis bulbi,8.311067102255596
HP:0000668,Hypodontia,4.603247853748905
HP:0000670,Carious teeth,4.869229543633037
HP:0000674,Anodontia,8.130494856613774
HP:0000675,Macrodontia of permanent maxillary central incisor,14.838109378273142
HP:0000676,Abnormality of the incisor,5.119925614903587
HP:0000677,Oligodontia,6.517517979723022
HP:0000678,Dental crowding,5.55974621511232
HP:0000679,Taurodontia,19.597590193218743
HP:0000680,Delayed eruption of primary teeth,12.469557208635624
HP:0000682,Abnormal dental enamel morphology,11.58342265511779
HP:0000683,Grayish enamel,21.952380617267874
HP:0000684,Delayed eruption of teeth,4.6481020895331655
HP:0000685,Hypoplasia of teeth,5.490037243300914
HP:0000687,Widely spaced teeth,5.57410150808939
HP:0000689,Dental malocclusion,5.195589884835659
HP:0000690,Agenesis of maxillary lateral incisor,16.97887142061278
HP:0000691,Microdontia,5.206730442440859
HP:0000692,Tooth malposition,3.8256402750853535
HP:0000694,Odontodysplasia,21.49369268177433
HP:0000695,Natal tooth,7.217957697864114
HP:0000696,Delayed eruption of permanent teeth,7.263761387477238
HP:0000698,Conical tooth,6.663368846186476
HP:0000699,Diastema,7.825640275085354
HP:0000700,Periapical bone loss,11.217957697864112
HP:0000703,Dentinogenesis imperfecta,18.686337759716725
HP:0000704,Periodontitis,13.666111195667119
HP:0000705,Amelogenesis imperfecta,14.32271330223024
HP:0000706,Eruption failure,8.130494856613774
HP:0000707,Abnormality of the nervous system,0.37090035177277836
HP:0000708,Behavioral abnormality,1.3560953578049624
HP:0000709,Psychosis,5.217957697864114
HP:0000710,Hyperorality,8.41060277580651
HP:0000711,Restlessness,5.252173413202026
HP:0000712,Emotional lability,7.378311222658706
HP:0000713,Agitation,5.517517979723022
HP:0000716,Depression,3.6329951971429577
HP:0000717,Autism,4.503712180197991
HP:0000718,Aggressive behavior,4.311067102255595
HP:0000719,Inappropriate behavior,6.517517979723022
HP:0000721,Lack of spontaneous play,10.217957697864113
